age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,worker_id,income_x,income_y
56, Self-emp-not-inc,233312, Masters,14, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,96ef54ed-cd2f-4db7-aa7d-83f58f840dc5, >50K, >50K
59, Private,154100, Masters,14, Never-married, Sales, Not-in-family, White, Female,27828,0,45, United-States,436e99cf-c273-4b7d-bba5-17bf3b298512, >50K, >50K
69, ?,28197, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,60, United-States,3a0e3331-cbab-4e2a-b64c-f070f972a793, >50K, >50K
29, Private,159788, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,80, United-States,5b5e73cc-254c-4b1b-ac40-597891dd4677, <=50K, <=50K
38, Local-gov,91711, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,7dc50425-c349-4d2e-9820-ecf42b5c97a7, >50K, >50K
32, Private,42485, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States,c6c352e1-ef85-4bdc-a40d-95ff2a2d5472, <=50K, <=50K
21, Private,203914, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,10, United-States,130c4888-b5bc-44a8-bed5-09164ebcbf98, <=50K, <=50K
32, Private,33678, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States,d2fc2e6e-5b14-486b-9775-99743759e96f, >50K, >50K
20, Private,279538, 11th,7, Married-civ-spouse, Handlers-cleaners, Other-relative, White, Male,2961,0,35, United-States,2116b56c-fc84-4206-972a-469ec13caab2, <=50K, <=50K
31, Private,145139, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,e8f1efc4-dbb2-4f91-921e-be7c45c75efe, >50K, >50K
44, State-gov,55076, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States,c09f2d0e-f81f-4f3a-a0b6-01206f5546ed, <=50K, <=50K
31, Private,219509, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Mexico,612bf273-b3b2-4e89-82bf-996abde2ee81, >50K, >50K
34, Private,111985, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States,841c6ba8-b456-4978-8fcc-24a35c60dabe, <=50K, <=50K
33, Private,219034, 11th,7, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States,abd47df3-2d3f-4545-98da-634bf9cb7647, <=50K, <=50K
57, Private,225927, 10th,6, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,69f748d4-639c-4f02-aed8-b119d0bb280d, <=50K, <=50K
47, Private,343742, HS-grad,9, Separated, Craft-repair, Unmarried, Black, Male,0,0,40, United-States,7d306976-968c-4b59-bffa-0e232f87e0ce, <=50K, <=50K
80, Private,249983, 7th-8th,4, Widowed, Other-service, Not-in-family, White, Female,0,0,24, United-States,0e578000-6ce0-4253-9c09-140a374a95bb, <=50K, <=50K
35, Private,98986, 7th-8th,4, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,30, United-States,eb5f6a40-87f4-4788-8ad9-bfefda252988, <=50K, <=50K
61, Self-emp-inc,227232, Bachelors,13, Separated, Sales, Not-in-family, White, Female,0,0,30, United-States,addc572a-9145-46d2-98fb-a55f5ca2184b, <=50K, <=50K
29, Private,134152, HS-grad,9, Separated, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,5ea4b2e5-9995-4d48-b8f8-6fae675a168e, <=50K, <=50K
45, Private,428350, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,1740,40, United-States,ae43d10a-349d-4bca-8308-9d637336beca, <=50K, <=50K
55, State-gov,200497, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,ee3313a6-a3fa-408e-87ce-e1f51e09d6e9, >50K, >50K
56, Private,75785, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,19af9ac5-2cff-4431-af3f-b36ca1398a90, >50K, >50K
55, Private,408537, 9th,5, Divorced, Craft-repair, Unmarried, White, Female,99999,0,37, United-States,5f852d4a-5d06-4851-adc3-9f25abae4050, >50K, >50K
51, Self-emp-not-inc,313702, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States,17c4eacf-89d9-4f57-8809-1810f4d66dbe, <=50K, <=50K
41, Private,227968, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,0,35, Haiti,95ed0d3a-83b7-44eb-8406-679eb2e40b5e, >50K, >50K
50, Private,185846, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,d1fbfa4b-5ee7-44b3-af94-c147e75c1052, <=50K, <=50K
50, Private,195298, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,68173c80-e021-4f88-b2b2-f5bb3d609599, >50K, >50K
29, Private,177651, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States,1424f458-8dbe-4f0d-829d-f0927939b2f8, <=50K, <=50K
56, State-gov,175057, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,37ba0c7f-e631-4f63-9de3-8bb1121b178b, <=50K, <=50K
18, Private,146378, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,40, ?,8be10333-21f8-4c80-a131-d337bcffc5e0, <=50K, <=50K
28, Self-emp-not-inc,188278, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States,dd28c8d2-d5f5-4f98-a127-af2383e5e90f, <=50K, <=50K
39, Self-emp-not-inc,65716, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,6dbe05ee-8c58-49c6-909a-6fabf3553e50, >50K, >50K
24, Private,220993, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States,1fec1547-3082-4ea4-b81b-ab5033d06887, <=50K, <=50K
23, Private,197207, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,2296e8ac-f456-4b0b-a114-cd479b977ab3, <=50K, <=50K
38, Private,31603, Bachelors,13, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, United-States,aea42cb3-1f55-4bc8-8fee-93fcb89e88c0, <=50K, <=50K
43, Private,249771, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,99, United-States,143e196e-402e-494b-9b1f-417227370da8, <=50K, <=50K
44, Private,192381, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1848,40, United-States,27708606-8ad7-4dbc-9821-9cb6829c5713, >50K, >50K
39, Private,206298, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,7b1b29f7-3c9f-4835-933d-10ce4ab86063, <=50K, <=50K
23, Self-emp-not-inc,216129, Assoc-acdm,12, Never-married, Craft-repair, Not-in-family, White, Male,0,0,30, United-States,4182380c-3b8f-4cd6-bed6-b07e933434ba, <=50K, <=50K
21, Private,321666, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,594,0,40, United-States,cd23de1c-3608-4aa7-ab25-91b9dc7ddc6d, <=50K, <=50K
39, Private,146091, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,20, United-States,259a7169-cae1-4133-a09c-12c051f65929, >50K, >50K
33, Self-emp-not-inc,103860, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,deb68db1-8033-4f2a-a31c-f52b3847a5da, <=50K, <=50K
24, Private,152176, Some-college,10, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,39, United-States,24571fcf-7f37-4320-8a3b-26ed9bbfd2bd, <=50K, <=50K
51, Private,159755, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,40, United-States,5830881d-0082-4fbc-be81-9021c1eaea4c, >50K, >50K
34, Private,167474, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,22d874b6-edd5-4c6f-b147-7a92595d2b63, <=50K, <=50K
41, Private,183850, HS-grad,9, Divorced, Sales, Not-in-family, White, Male,0,0,50, United-States,04fa6ec9-8847-4fd4-addb-07216fb9c9f1, <=50K, <=50K
51, Local-gov,420917, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,f9076bbc-1bcf-4cb9-ab32-be09def6c76a, <=50K, <=50K
33, Private,361497, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Male,0,0,70, United-States,b6e9376a-f747-45ea-a095-a4ab1be536dc, <=50K, <=50K
37, Private,176900, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,99, United-States,6630552a-718f-4e6d-a8a8-e83472503ade, >50K, >50K
33, Self-emp-not-inc,223046, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,afec2200-15e4-4020-a0b9-95c0c1296c37, <=50K, <=50K
49, Private,169818, HS-grad,9, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,40, United-States,8c3d3f89-70c4-4991-bc75-47f45acfe771, >50K, >50K
22, ?,269221, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,40, United-States,60ee6ea7-66d0-44cd-ae3a-e89e17e6801b, <=50K, <=50K
41, Private,112507, 10th,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States,ee11e11a-72fd-4d63-9472-a94d760b1302, <=50K, <=50K
66, Self-emp-not-inc,262552, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,7, United-States,4da0ee26-0ba8-4057-b7cf-1d7d998bd01f, <=50K, <=50K
22, ?,517995, HS-grad,9, Never-married, ?, Own-child, White, Male,0,0,40, Mexico,227c4234-626e-4e45-8896-66ae8ff19a53, <=50K, <=50K
28, Private,232653, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,db241d00-7518-4eee-a67a-63da2a4d9e0b, <=50K, <=50K
33, Private,214635, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, United-States,7c3054ba-de1e-4398-8d26-a7f893ae6921, <=50K, <=50K
33, Private,226267, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Mexico,cca5da01-4506-439d-b025-279f8b0d3da4, <=50K, <=50K
19, Private,170800, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States,9194dec5-a219-40f6-8f12-08d70a8dcf28, <=50K, <=50K
50, Private,257126, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,aa215ed6-f94e-437b-8878-46d2d05ffe7e, >50K, >50K
63, Private,174018, Some-college,10, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States,0160ca4b-496c-4643-a647-f385e4dd2fc9, >50K, >50K
31, Private,258932, HS-grad,9, Married-spouse-absent, Other-service, Not-in-family, White, Female,0,0,80, Italy,0b28fd8f-b4f2-48db-9497-b25feb14d91f, <=50K, <=50K
37, Self-emp-inc,291518, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,55, United-States,291872cb-ed6b-40f2-994d-8c3b4a6bb434, >50K, >50K
58, Private,159378, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States,326ef696-e1de-4c5e-98d6-9af642b9ac3d, >50K, >50K
18, Self-emp-not-inc,230373, 11th,7, Never-married, Other-service, Own-child, White, Female,594,0,4, United-States,3dfbe45e-c70e-4162-b20f-7aa33d1c5821, <=50K, <=50K
30, Private,107793, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,56, United-States,cb47d0ec-35f6-4a79-b7f7-2daa0fd35165, >50K, >50K
62, Private,252668, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,70, United-States,d0e17228-c5e0-4656-a111-2105c898cd9f, <=50K, <=50K
49, Local-gov,59612, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,c20b233f-5a4b-4fd8-b1f7-c8ee58e32f28, >50K, >50K
42, Private,433170, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States,57b9ae2e-5e22-4b67-9f0f-d76b02aa313b, >50K, >50K
51, Local-gov,548361, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,26, United-States,ad8a9ca0-e99b-4fdc-9cfb-80ce480e4100, <=50K, <=50K
34, Private,112139, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,92d866c0-1f7c-4cfb-9e33-e24e0a88ff02, <=50K, <=50K
20, Private,120601, HS-grad,9, Never-married, Transport-moving, Own-child, Black, Male,0,0,40, United-States,d453e8be-8474-4318-8313-edb2bb59c37f, <=50K, <=50K
38, Private,266325, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,32, United-States,4d5ba879-f498-4908-b2c9-a3b0eef560cf, >50K, >50K
37, Private,189922, Assoc-acdm,12, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States,d43128fd-e673-4c1b-bc1e-a6eee0c5cd54, >50K, >50K
38, Private,128033, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States,78653823-2137-4b99-8a12-ee229cb3822a, <=50K, <=50K
50, Self-emp-not-inc,197054, Prof-school,15, Divorced, Sales, Not-in-family, White, Male,0,0,50, United-States,0ad20d2f-629a-495c-889e-ffc82fb9c2df, >50K, >50K
42, Private,383493, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States,efb2e325-35de-433c-9e13-e02102591cff, >50K, >50K
50, Self-emp-not-inc,172281, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,50, United-States,f55ecbc1-9bb7-4b16-9cb7-035c3b1c6d93, >50K, >50K
56, Private,155449, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,1e8ab7bd-aa39-4a2b-ac2d-792d985143eb, <=50K, <=50K
33, Self-emp-inc,49795, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States,b110997f-bda7-430d-afac-3164f37a4f20, <=50K, <=50K
51, Private,84278, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States,2847beba-2c07-4308-b388-3ca26ce23bf6, >50K, >50K
57, ?,85815, HS-grad,9, Divorced, ?, Own-child, Asian-Pac-Islander, Male,0,0,20, United-States,0b3fa54a-52a5-4a4d-8419-846e3ae50182, <=50K, <=50K
66, ?,357750, 11th,7, Widowed, ?, Not-in-family, Black, Female,0,0,40, United-States,de3c0679-e23c-4236-854f-5feb6854de4f, <=50K, <=50K
26, Private,89326, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States,4c073649-2b24-4dad-b415-c13df3c13da8, <=50K, <=50K
49, Private,328776, HS-grad,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States,908a29a6-277b-400e-b2bd-0d1d12f9a948, <=50K, <=50K
32, Private,185480, Assoc-voc,11, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States,771e814d-0c5d-4883-b8e6-a18ee59373c9, <=50K, <=50K
19, Private,258633, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, ?,9f06a658-2259-4d14-9fc1-3b8b010693df, <=50K, <=50K
31, Private,35378, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States,77ec6b8d-e807-4b5c-81e3-51001910fb69, <=50K, <=50K
44, Private,125461, Doctorate,16, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States,87b82ca5-02a6-4443-8005-52e9df998b54, >50K, >50K
59, Private,172071, HS-grad,9, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,0,38, Jamaica,437187a6-ac95-4d95-927c-40adb936582d, <=50K, <=50K
18, Private,133654, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,81588298-c3d2-49ee-b72e-4582b89f4dee, <=50K, <=50K
23, Private,147548, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,30, United-States,21b23838-18b6-4fef-bfa7-feccf7ffd183, <=50K, <=50K
20, Private,323009, HS-grad,9, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Germany,127a4e95-a672-4ed1-9277-4620fc6fdbd1, <=50K, <=50K
44, Private,115932, Assoc-acdm,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,13f14267-68b5-415a-990a-85c9978146cc, <=50K, <=50K
32, Private,732102, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,12668196-2f9c-49d5-9794-340153911bf3, <=50K, <=50K
55, Private,314592, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,297c3c22-c734-4110-b7f0-edb68b142eab, >50K, >50K
59, Private,284834, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, White, Female,2885,0,30, United-States,454e100e-de65-442c-9791-11005c7980eb, <=50K, <=50K
26, State-gov,130557, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,35, United-States,b6f81ff5-7c13-4a7c-9eae-272d48057065, <=50K, <=50K
55, Private,277034, Some-college,10, Divorced, Protective-serv, Not-in-family, White, Male,0,0,40, United-States,a5320197-9090-4011-9290-f5ee9c4476e1, <=50K, <=50K
37, Local-gov,233825, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,15024,0,50, United-States,f9222369-c8f7-4294-a6bc-389a4c342b44, >50K, >50K
22, Private,333158, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,48, United-States,06fa58e3-5835-4bbc-9583-e7ab9c6cd168, <=50K, <=50K
24, Private,219754, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States,333a8597-ce6a-4b42-beeb-db36ec405eb0, <=50K, <=50K
23, ?,146399, Bachelors,13, Never-married, ?, Not-in-family, White, Male,0,0,55, United-States,787f69f1-6cdd-4ea2-b715-07fab3011880, <=50K, <=50K
34, ?,205256, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,2885,0,80, United-States,c5adb27c-a2eb-4743-892b-c79f4e51c646, <=50K, <=50K
33, Local-gov,267859, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,673af2fd-1302-44de-9df4-8d615a241358, <=50K, <=50K
30, Private,37646, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,f49bce58-2c83-46d9-b235-7b6a11661721, <=50K, <=50K
46, Private,325372, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,e74059ad-21f5-4421-af77-bef0814e8297, <=50K, <=50K
34, Private,111567, HS-grad,9, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States,de7b7ea5-9eca-481c-80ae-bc90dfb00722, <=50K, <=50K
29, Private,157308, 11th,7, Married-civ-spouse, Handlers-cleaners, Wife, Asian-Pac-Islander, Female,2829,0,14, Philippines,044638e3-56d9-49d5-a6d4-2f83c180ead2, <=50K, <=50K
38, Private,168680, Some-college,10, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States,3b4dfef0-c15c-40df-bc01-0e2c65880127, <=50K, <=50K
22, Private,105592, Assoc-acdm,12, Never-married, Transport-moving, Not-in-family, White, Male,0,0,45, United-States,115af2ea-76cc-4b46-8307-2d8b9aec147e, <=50K, <=50K
53, Private,169182, 10th,6, Married-spouse-absent, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Columbia,3420984c-e32f-4471-a7d3-a3ecc9c85baf, <=50K, <=50K
22, Private,59924, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States,4db14801-2b7c-4275-9478-50c07d181616, <=50K, <=50K
34, Private,106541, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,7d263059-c451-4347-904e-b571d5cc1276, <=50K, <=50K
35, Private,144937, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,42, United-States,350144b6-af4d-4525-999d-b6c3814810c0, <=50K, <=50K
22, Private,131230, Bachelors,13, Never-married, Sales, Own-child, White, Male,0,0,40, United-States,6bdfbc7b-ad9b-43b4-b227-8034b4688d3e, <=50K, <=50K
56, Private,212864, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,888e7d80-b277-44d9-8691-b89f185e7edb, >50K, >50K
29, Private,181280, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,e6bb0ee5-365f-4e78-a9a4-d5865844b964, <=50K, <=50K
47, Private,102569, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,2e5db921-b24e-4cb7-abd6-f62fa9da4fae, >50K, >50K
37, Federal-gov,470663, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,30585f75-a822-446c-8f47-9810acc6cd66, <=50K, <=50K
75, Self-emp-not-inc,213349, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,20, United-States,5eac5c53-cb06-466d-bdeb-0c980db4c444, <=50K, <=50K
27, Private,587310, 7th-8th,4, Never-married, Other-service, Other-relative, White, Male,0,0,35, Guatemala,099e7c82-80b6-4ae7-8c64-db4373faefe6, <=50K, <=50K
30, Private,154297, 10th,6, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States,ceb99171-0def-4b98-837c-07da78e15dae, <=50K, <=50K
